;client;client_id;f_nac;edad;ingr_liquido;comuna;comuna_id;ciudad;ciudad_id;region;gse;gse_id;prof;prof_id;genero;cond_civ;antig_client;auto_marca;auto;auto_marca_id;period_fabr;auto_tasacion;auto_tot_tas;num_auto;p_avaluo_total;dconsumo;lincred;dhipotecario;num_Inst
8857;17571836;140554;07-12-1964;51;1300000;LA SERENA;112;COQUIMBO;16;4;C3;3.0;DUENA DE CASA;3.0;2;2;0;SUBARU;1;104.0;2010.0;9330000.0;9330000.0;1.0;74748819.0;6344000.0;15550000.0;30475000.0;1.0
19730;50390336;403102;10-11-1973;42;3627570;MACUL;144;SANTIAGO;44;13;ABC1;1.0;MEDICO;1.0;2;2;0;;0;;;;;;40482932.0;32583000.0;22861000.0;138201000.0;1.0
15564;30623586;244968;24-07-1979;36;1002969;LA FLORIDA;106;SANTIAGO;44;13;C2;2.0;;;2;1;8;;0;;;;;;;19094000.0;9504000.0;55665000.0;4.0
55572;780900586;6247184;14-01-1981;35;926779;QUILPUE;224;VALPARAISO;51;5;;;;;1;1;0;;0;;;;;;;0.0;4141000.0;45797000.0;0.0
15293;30071336;240550;08-12-1965;50;1069570;PEDRO AGUIRRE CERDA;185;SANTIAGO;44;13;C3;3.0;VENDEDOR;2.0;1;1;0;HYUNDAI;1;44.0;2012.0;6635000.0;6835000.0;2.0;88570697.0;7000.0;7957000.0;0.0;1.0
55059;745989836;5967898;11-09-1982;33;1704649;LA GRANJA;107;SANTIAGO;44;13;D;4.0;;;1;2;0;;0;;;;;;;21048000.0;13717000.0;81424000.0;2.0
29742;86498836;691970;12-06-1972;43;2545720;PROVIDENCIA;203;SANTIAGO;44;13;ABC1;1.0;FOTOGRAFO;2.0;2;1;0;HYUNDAI;1;44.0;2011.0;8382500.0;8382500.0;2.0;71295523.0;59027000.0;46130000.0;0.0;4.0
38542;188602836;1508802;10-07-1957;58;2251286;CONCEPCION;54;CONCEPCION;14;8;C3;3.0;PROFESOR;1.0;2;3;0;;0;;;;;;;51772000.0;52985000.0;0.0;4.0
46079;308967711;2471721;14-03-1978;38;2355447;ARICA;10;ARICA;3;15;D;4.0;;;1;1;0;;0;;;;;;23698290.0;8439000.0;36411000.0;189493000.0;5.0
26945;83847461;670759;11-09-1976;39;660664;PUENTE ALTO;207;PUENTE ALTO;33;13;ND;6.0;ASISTENTE SOCIAL;1.0;1;3;0;HYUNDAI;1;44.0;2007.0;3253333.0;3253333.0;1.0;23622807.0;2230000.0;3716000.0;38633000.0;3.0
38023;153400211;1227181;03-05-1970;46;1524715;LA CISTERNA;103;SANTIAGO;44;13;C3;3.0;;;1;3;0;VOLKSWAGEN;1;113.0;2005.0;3841666.0;4151666.0;2.0;;17873000.0;8807000.0;0.0;2.0
43234;253325961;2026587;29-06-1961;54;1831432;MACUL;144;SANTIAGO;44;13;C2;2.0;INGENIERO;1.0;1;1;0;CHEVROLET;1;18.0;2009.0;3310000.0;7918000.0;3.0;26242495.0;14630000.0;21217000.0;98449000.0;2.0
28641;85373836;682970;23-02-1979;37;880005;TALCAHUANO;277;CONCEPCION;14;8;C3;3.0;INGENIERO;1.0;1;2;3;DAEWOO;1;22.0;1997.0;1178000.0;1178000.0;1.0;37344664.0;13039000.0;2390000.0;35390000.0;1.0
2111;4112211;32877;20-03-1970;46;2004877;SANTIAGO;271;SANTIAGO;44;13;C3;3.0;;;1;2;4;;0;;;;;;;14507000.0;19958000.0;0.0;2.0
22381;77372836;618962;17-12-1964;51;3260500;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;EMPLEADO;3.0;2;2;0;HONDA;1;41.0;2013.0;7445000.0;7445000.0;1.0;;8754000.0;29379000.0;33379000.0;4.0
386;757961;6043;04-01-1953;63;1989749;QUILPUE;224;VALPARAISO;51;5;;;EMPLEADO;3.0;1;2;8;;0;;;;;;78569351.0;61637000.0;45735000.0;95087000.0;2.0
1993;3858836;30850;26-07-1956;59;1780000;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;ARQUITECTO;1.0;2;2;7;HYUNDAI;1;44.0;1997.0;1651666.0;1651666.0;1.0;44213142.0;3462000.0;20929000.0;30603000.0;3.0
4173;8248086;65964;01-12-1983;32;1255806;ANTOFAGASTA;8;ANTOFAGASTA;2;2;;;;;1;3;3;;0;;;;;;;922000.0;2752000.0;40866000.0;1.0
527;1025961;8187;30-03-1972;44;785318;ANGOL;7;ANGOL;1;9;;;;;1;2;0;FORD;1;29.0;2006.0;3800000.0;5220000.0;3.0;29936859.0;3901000.0;1287000.0;40309000.0;2.0
50338;509197086;4073556;17-07-1976;39;1275163;IQUIQUE;99;IQUIQUE;21;1;OTRO;7.0;;;1;1;0;;0;;;;;;;3687000.0;12259000.0;0.0;2.0
43583;256939211;2055493;12-11-1968;47;3915928;ANTOFAGASTA;8;ANTOFAGASTA;2;2;;;DUENA DE CASA;3.0;2;3;0;;0;;;;;;65294104.0;8039000.0;27526000.0;84442000.0;2.0
13864;27287461;218279;27-09-1962;53;5980000;VINA DEL MAR;298;VALPARAISO;51;5;C2;2.0;;;1;2;4;TOYOTA;1;109.0;1990.0;790000.0;7425000.0;2.0;54777348.0;17129000.0;35124000.0;60038000.0;2.0
7151;14086711;112673;16-08-1964;51;4459649;SANTIAGO;271;SANTIAGO;44;13;C3;3.0;;;2;1;11;HYUNDAI;1;44.0;2010.0;8220000.0;8220000.0;2.0;56757869.0;3903000.0;31195000.0;0.0;1.0
42831;247623336;1980966;13-02-1982;34;634802;ESTACION CENTRAL;77;SANTIAGO;44;13;OTRO;7.0;SECRETARIA;1.0;2;1;0;SUZUKI;1;105.0;2011.0;5340000.0;5340000.0;1.0;;4133000.0;2843000.0;28334000.0;2.0
11406;22490836;179906;28-07-1971;44;1833763;PENALOLEN;187;SANTIAGO;44;13;ABC1;1.0;;;2;1;7;HYUNDAI;1;44.0;2011.0;9042000.0;9042000.0;1.0;80235828.0;970000.0;10223000.0;90777000.0;2.0
8097;16075836;128586;25-01-1973;43;1932422;CONCHALI;55;SANTIAGO;44;13;C3;3.0;;;1;1;4;HONDA;1;41.0;2013.0;8210000.0;8210000.0;1.0;12682747.0;0.0;13848000.0;93302000.0;0.0
3175;6075086;48580;14-10-1967;48;5089969;PROVIDENCIA;203;SANTIAGO;44;13;ABC1;1.0;EMPLEADO;3.0;1;2;0;;0;;;;;;102873197.0;14319000.0;26960000.0;21243000.0;1.0
18229;36962836;295682;03-06-1971;44;1768133;SAN RAMON;264;SANTIAGO;44;13;C2;2.0;;;1;1;1;;0;;;;;;41809736.0;10815000.0;10199000.0;39345000.0;1.0
11918;23517211;188117;23-06-1970;45;1408538;LA FLORIDA;106;SANTIAGO;44;13;ABC1;1.0;;;1;2;10;;0;;;;;;26425912.0;7893000.0;40229000.0;88165000.0;5.0
41484;235257711;1882041;15-11-1979;36;743224;PUENTE ALTO;207;PUENTE ALTO;33;13;ND;6.0;;;1;2;1;;0;;;;;;15059373.0;14665000.0;12402000.0;26848000.0;2.0
47963;399276586;3194192;23-08-1983;32;675794;VALDIVIA;289;VALDIVIA;49;14;ABC1;1.0;;;1;1;0;CHEVROLET;1;18.0;2013.0;8715000.0;8715000.0;1.0;;4560000.0;1096000.0;0.0;2.0
31340;96735586;773864;03-09-1979;36;653734;PUNTA ARENAS;212;PUNTA ARENAS;36;12;C3;3.0;PROFESOR;1.0;1;1;0;;0;;;;;;;0.0;300000.0;0.0;0.0
15791;31064211;248493;21-10-1972;43;1085113;VILLARRICA;297;TEMUCO;47;9;;;;;1;3;11;TOYOTA;1;109.0;2012.0;9670000.0;9670000.0;1.0;6270141.0;593000.0;1452000.0;81380000.0;1.0
39757;215935961;1727467;15-12-1975;40;2600000;QUILICURA;221;SANTIAGO;44;13;ND;6.0;;;1;2;0;FORD;1;29.0;2007.0;6332000.0;9352000.0;2.0;;50382000.0;23149000.0;138505000.0;3.0
12792;25211461;201671;21-08-1968;47;753112;MAIPU;146;SANTIAGO;44;13;ABC1;1.0;;;2;1;3;;0;;;;;;44761050.0;179000.0;18979000.0;38049000.0;2.0
52173;592113586;4736888;24-05-1979;36;1400000;PENAFLOR;186;TALAGANTE;45;13;;;CONSTRUCTOR;2.0;1;2;0;GREAT WALL;1;34.0;2012.0;3780000.0;3780000.0;1.0;;14178000.0;3722000.0;0.0;2.0
31890;101471711;811753;25-02-1983;33;1726282;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;;;1;2;5;;0;;;;;;;39000.0;7420000.0;84086000.0;1.0
20248;57915586;463304;22-10-1976;39;2060711;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;;;1;2;0;;0;;;;;;;100000.0;39725000.0;136392000.0;1.0
26362;83249211;665973;08-04-1973;43;1890000;PUERTO MONTT;208;PUERTO MONTT;34;10;C2;2.0;PSICOLOGO;1.0;2;2;0;;0;;;;;;41773595.0;1328000.0;17006000.0;0.0;1.0
36727;141971336;1135750;06-12-1957;58;849250;MACUL;144;SANTIAGO;44;13;ABC1;1.0;PROFESOR;1.0;1;2;0;SAMSUNG;1;95.0;2013.0;6076666.0;6076666.0;1.0;7149828.0;2340000.0;11562000.0;44815000.0;3.0
41025;226840961;1814707;29-08-1982;33;1692330;SAN MIGUEL;257;SANTIAGO;44;13;C2;2.0;;;2;1;0;;0;;;;;;;12631000.0;34086000.0;81901000.0;4.0
8184;16242461;129919;10-07-1970;45;1199088;TOLTEN;285;TEMUCO;47;9;;;ABOGADO;1.0;1;3;7;BMW;1;12.0;1977.0;350000.0;620000.0;3.0;30020965.0;10243000.0;12312000.0;61332000.0;2.0
33194;112597836;900762;16-03-1983;33;1600000;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;;;1;1;0;;0;;;;;;;5182000.0;28266000.0;166708000.0;2.0
21845;76870086;614940;13-01-1979;37;3848917;LA FLORIDA;106;SANTIAGO;44;13;C3;3.0;;;1;3;7;CHEVROLET;1;18.0;2013.0;4630000.0;4830000.0;2.0;27464565.0;37227000.0;25497000.0;105076000.0;1.0
44735;267230586;2137824;20-11-1978;37;5189281;LO BARNECHEA;128;SANTIAGO;44;13;ABC1;1.0;;;1;2;0;HYUNDAI;1;44.0;2008.0;6682500.0;6682500.0;1.0;41736963.0;10761000.0;25558000.0;0.0;2.0
48939;445036336;3560270;03-11-1979;36;622967;PENALOLEN;187;SANTIAGO;44;13;OTRO;7.0;;;1;2;0;VOLKSWAGEN;1;113.0;2004.0;2670000.0;2670000.0;1.0;14159407.0;9530000.0;19380000.0;72109000.0;5.0
13628;26864836;214898;25-04-1979;37;2476555;PROVIDENCIA;203;SANTIAGO;44;13;ABC1;1.0;;;1;2;0;;0;;;;;;39206513.0;30700000.0;25078000.0;65265000.0;3.0
20638;68492586;547920;17-11-1972;43;1062001;PUDAHUEL;206;SANTIAGO;44;13;C2;2.0;OPERARIO;2.0;1;1;6;;0;;;;;;8476451.0;19165000.0;4157000.0;15966000.0;3.0
17563;36124086;288972;03-05-1981;35;2484552;LA FLORIDA;106;SANTIAGO;44;13;D;4.0;;;2;3;3;;0;;;;;;;13383000.0;12960000.0;117071000.0;3.0
14254;28021086;224148;28-01-1970;46;7106373;SAN MIGUEL;257;SANTIAGO;44;13;C2;2.0;;;1;3;10;;0;;;;;;17775980.0;26611000.0;5823000.0;149649000.0;2.0
15890;31280211;250221;09-10-1973;42;810326;CONCEPCION;54;CONCEPCION;14;8;C2;2.0;;;1;3;1;TOYOTA;1;109.0;2012.0;5590000.0;8257500.0;2.0;12749731.0;2598000.0;615000.0;24393000.0;2.0
38629;191491711;1531913;23-10-1976;39;1067922;SANTIAGO;271;SANTIAGO;44;13;C3;3.0;EMPLEADO;3.0;1;2;0;KIA MOTORS;1;58.0;2013.0;5282500.0;5282500.0;6.0;19034282.0;2843000.0;4805000.0;0.0;2.0
47780;391320461;3130543;07-04-1953;63;1444713;BUIN;11;SAN BERNARDO;41;13;C3;3.0;EMPLEADO;3.0;2;2;0;SUZUKI;1;105.0;2006.0;3470000.0;3780000.0;2.0;;13508000.0;985000.0;34117000.0;4.0
10151;19947336;159558;12-02-1957;59;2101560;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;PROFESOR;1.0;1;1;9;HYUNDAI;1;44.0;2010.0;4336666.0;4336666.0;1.0;;14775000.0;10358000.0;81768000.0;2.0
19239;46343461;370727;05-10-1961;54;2575296;ANTOFAGASTA;8;ANTOFAGASTA;2;2;;;ELECTRICISTA;2.0;1;3;0;SUZUKI;1;105.0;2002.0;3400000.0;3400000.0;1.0;31597187.0;0.0;38262000.0;118703000.0;0.0
17061;35303211;282405;13-01-1952;64;1459959;CALAMA;15;CALAMA;5;2;OTRO;7.0;EMPLEADO;3.0;1;3;3;CHEVROLET;1;18.0;1991.0;670000.0;670000.0;2.0;113245320.0;1202000.0;1100000.0;54145000.0;1.0
38306;175792086;1406316;01-05-1958;58;2200000;LAS CONDES;119;SANTIAGO;44;13;C2;2.0;INGENIERO;1.0;2;1;0;;0;;;;;;80113418.0;2773000.0;26157000.0;106200000.0;1.0
45977;304152211;2433197;14-05-1978;38;2379583;LA FLORIDA;106;SANTIAGO;44;13;ABC1;1.0;;;2;1;0;NISSAN;1;81.0;2012.0;8714000.0;8714000.0;1.0;;632000.0;45429000.0;0.0;2.0
28989;85759586;686056;13-01-1984;32;1542018;SANTIAGO;271;SANTIAGO;44;13;D;4.0;;;1;3;1;;0;;;;;;619817.0;12065000.0;20783000.0;77682000.0;3.0
4738;9338336;74686;17-09-1952;63;1083670;ARICA;10;ARICA;3;15;;;PROFESOR;1.0;2;3;8;MITSUBISHI;1;77.0;2004.0;3395000.0;3395000.0;2.0;21820752.0;78000.0;6675000.0;27895000.0;1.0
48785;437858461;3502847;20-02-1965;51;930852;HUECHURABA;96;SANTIAGO;44;13;D;4.0;EMPLEADO;3.0;1;3;0;HONDA;1;41.0;2004.0;5930000.0;19925000.0;6.0;;708000.0;5337000.0;0.0;2.0
51421;559370086;4474940;18-04-1978;38;576509;VALPARAISO;291;VALPARAISO;51;5;;;CONTADOR;1.0;1;1;0;;0;;;;;;40117393.0;2186000.0;17605000.0;37311000.0;2.0
44267;263207836;2105642;28-07-1982;33;1086149;LA GRANJA;107;SANTIAGO;44;13;C2;2.0;;;1;1;0;;0;;;;;;;12664000.0;2688000.0;37338000.0;3.0
5542;10910336;87262;10-12-1970;45;1124921;LINARES;124;LINARES;24;7;C3;3.0;;;1;2;12;;0;;;;;;12245434.0;5452000.0;10405000.0;0.0;1.0
51082;544895586;4359144;26-03-1980;36;2804093;TEMUCO;278;TEMUCO;47;9;;;;;2;1;0;;0;;;;;;27272865.0;16758000.0;8809000.0;41245000.0;3.0
2819;5479836;43818;02-04-1957;59;2260824;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;EMPRESARIO;3.0;1;2;3;;0;;;;;;;20750000.0;9243000.0;0.0;1.0
4905;9655461;77223;05-01-1981;35;1612880;SAN JOSE DE MAIPO;256;PUENTE ALTO;33;13;;;;;2;3;3;;0;;;;;;;17944000.0;6151000.0;129298000.0;2.0
23404;79090336;632702;15-01-1957;59;1037403;RANCAGUA;230;RANCAGUA;39;6;ABC1;1.0;TECNICO;3.0;1;1;0;HONDA;1;41.0;2013.0;8653333.0;8653333.0;1.0;61454612.0;10000.0;40483000.0;47861000.0;1.0
10183;20002336;159998;24-04-1970;46;1876323;VALDIVIA;289;VALDIVIA;49;14;;;;;1;1;2;;0;;;;;;27824476.0;1429000.0;9818000.0;38781000.0;2.0
54489;710432836;5683442;26-03-1967;49;667864;CHILLAN;37;CHILLAN;11;8;;;PARVULARIA;1.0;2;2;0;;0;;;;;;;1668000.0;4059000.0;0.0;1.0
24588;81102586;648800;23-03-1964;52;1649892;PENALOLEN;187;SANTIAGO;44;13;;;CONTADOR;1.0;1;2;0;CHEVROLET;1;18.0;2011.0;4610000.0;4610000.0;1.0;22479883.0;8626000.0;49207000.0;36246000.0;3.0
6789;13368086;106924;30-05-1973;42;1595345;HUECHURABA;96;SANTIAGO;44;13;C2;2.0;INGENIERO;1.0;1;3;0;HYUNDAI;1;44.0;2009.0;6905000.0;6905000.0;1.0;3702204.0;34978000.0;19571000.0;68342000.0;3.0
14813;29082711;232641;28-06-1960;55;947922;CALAMA;15;CALAMA;5;2;C2;2.0;ELECTRICISTA;2.0;1;1;0;KIA MOTORS;1;58.0;2012.0;9700000.0;13176666.0;3.0;9258876.0;33499000.0;14539000.0;85946000.0;5.0
35012;127527961;1020203;23-07-1971;44;3394534;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;;;1;2;1;MAZDA;1;72.0;2010.0;6068333.0;6068333.0;1.0;;2962000.0;56357000.0;83748000.0;1.0
44474;265289086;2122292;11-08-1960;55;1947590;LA REINA;111;SANTIAGO;44;13;ABC1;1.0;GEOGRAFO;1.0;1;2;0;;0;;;;;;32152397.0;15273000.0;23208000.0;133353000.0;2.0
39544;213301086;1706388;12-08-1973;42;1551698;ANTOFAGASTA;8;ANTOFAGASTA;2;2;;;;;1;2;0;;0;;;;;;;4639000.0;19928000.0;55564000.0;1.0
50376;511441711;4091513;14-07-1982;33;996485;PADRE LAS CASAS;175;TEMUCO;47;9;;;;;1;3;0;CHEVROLET;1;18.0;2010.0;4580000.0;4580000.0;1.0;13383865.0;2921000.0;14533000.0;37359000.0;1.0
16579;32752836;262002;23-06-1972;43;2370747;RECOLETA;232;SANTIAGO;44;13;C2;2.0;;;1;2;2;;0;;;;;;40676778.0;8247000.0;17297000.0;63296000.0;1.0
30808;92051086;736388;07-12-1977;38;890896;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;;;1;1;11;YAMAHA;1;116.0;2007.0;2450000.0;2450000.0;1.0;;16858000.0;6773000.0;0.0;2.0
20660;68688211;549485;17-06-1977;38;2410098;PROVIDENCIA;203;SANTIAGO;44;13;ABC1;1.0;INGENIERO;1.0;1;1;5;MITSUBISHI;1;77.0;1999.0;1900000.0;1900000.0;1.0;;4909000.0;25626000.0;0.0;1.0
27501;84335086;674660;24-11-1978;37;3020644;LO ESPEJO;129;SANTIAGO;44;13;D;4.0;;;1;1;1;;0;;;;;;;5232000.0;81784000.0;541536000.0;3.0
31141;95083586;760648;29-07-1972;43;518399;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;;;1;1;0;;0;;;;;;;0.0;9923000.0;29875000.0;0.0
5600;11030586;88224;10-07-1962;53;9697400;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;MEDICO;1.0;1;2;17;;0;;;;;;213512379.0;9256000.0;16827000.0;188136000.0;1.0
53356;646339711;5170697;19-03-1986;30;797812;PENAFLOR;186;TALAGANTE;45;13;C3;3.0;;;1;1;0;HYUNDAI;1;44.0;2011.0;10200000.0;10200000.0;1.0;;15000.0;2143000.0;32922000.0;1.0
39358;210152711;1681201;23-04-1971;45;780789;CERRILLOS;29;SANTIAGO;44;13;D;4.0;EMPLEADO;3.0;2;1;0;;0;;;;;;;0.0;1742000.0;30577000.0;0.0
16166;31996961;255955;20-04-1975;41;3132963;PROVIDENCIA;203;SANTIAGO;44;13;C2;2.0;;;2;3;2;SUZUKI;1;105.0;2011.0;7320000.0;7320000.0;1.0;22277798.0;1331000.0;9080000.0;62855000.0;2.0
56337;841961961;6735675;23-07-1975;40;1180776;CERRO NAVIA;30;SANTIAGO;44;13;D;4.0;DUENA DE CASA;3.0;1;1;0;TOYOTA;1;109.0;2004.0;3531666.0;3531666.0;1.0;33905162.0;5042000.0;2652000.0;71336000.0;3.0
3512;6809586;54456;13-04-1978;38;5063877;NUNOA;169;SANTIAGO;44;13;D;4.0;;;1;2;2;;0;;;;;;43199371.0;59544000.0;20688000.0;71749000.0;3.0
8232;16338086;130684;25-09-1981;34;890953;PUENTE ALTO;207;PUENTE ALTO;33;13;C3;3.0;;;1;1;3;;0;;;;;;31880547.0;663000.0;8910000.0;33878000.0;2.0
24343;80778711;646209;08-10-1960;55;922802;SAN FELIPE;251;SAN FELIPE;42;5;;;EMPLEADO;3.0;1;3;0;NISSAN;1;81.0;1997.0;1635000.0;1635000.0;1.0;10605992.0;6206000.0;1126000.0;24485000.0;3.0
13341;26302336;210398;02-10-1971;44;832150;PROVIDENCIA;203;SANTIAGO;44;13;C2;2.0;;;1;3;0;KIA MOTORS;1;58.0;2004.0;5273333.0;5273333.0;2.0;16162611.0;10067000.0;4044000.0;9837000.0;3.0
34073;119713336;957686;07-08-1984;31;977362;LA CISTERNA;103;SANTIAGO;44;13;C2;2.0;;;1;1;0;;0;;;;;;;12363000.0;4442000.0;34078000.0;2.0
36442;139698211;1117565;04-07-1961;54;1161067;PENALOLEN;187;SANTIAGO;44;13;ABC1;1.0;INGENIERO;1.0;1;1;1;PEUGEOT;1;85.0;2004.0;2990000.0;2990000.0;1.0;;7224000.0;9393000.0;49424000.0;3.0
34550;123912086;991276;20-11-1973;42;2240000;NUNOA;169;SANTIAGO;44;13;ABC1;1.0;INGENIERO;1.0;1;2;4;;0;;;;;;82607879.0;59204000.0;16697000.0;180664000.0;4.0
10904;21474086;171772;25-02-1969;47;3111055;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;;;1;2;2;;0;;;;;;93521544.0;10595000.0;59083000.0;0.0;2.0
51734;572394461;4579135;07-12-1983;32;1601569;IQUIQUE;99;IQUIQUE;21;1;C3;3.0;;;1;3;0;;0;;;;;;;5694000.0;12525000.0;46985000.0;1.0
54069;686012711;5488081;03-05-1985;31;825420;QUINTA NORMAL;227;SANTIAGO;44;13;C3;3.0;;;1;1;0;;0;;;;;;;1380000.0;968000.0;45651000.0;1.0
17895;36570586;292544;27-05-1976;39;1000797;QUILICURA;221;SANTIAGO;44;13;D;4.0;;;2;2;0;;0;;;;;;25673144.0;15444000.0;1014000.0;41158000.0;3.0
22824;77449961;619579;29-04-1975;41;4744291;PROVIDENCIA;203;SANTIAGO;44;13;ABC1;1.0;INGENIERO;1.0;1;2;1;;0;;;;;;97015253.0;6598000.0;28432000.0;198493000.0;1.0
45410;277998461;2223967;19-04-1982;34;1400000;PUDAHUEL;206;SANTIAGO;44;13;D;4.0;;;1;3;0;;0;;;;;;;14655000.0;5233000.0;51504000.0;3.0
26981;83888461;671087;30-07-1976;39;1200000;TEMUCO;278;TEMUCO;47;9;C3;3.0;;;1;2;1;TOYOTA;1;109.0;2009.0;3986666.0;3986666.0;1.0;60292121.0;7432000.0;492000.0;81197000.0;3.0
9544;18822211;150557;01-11-1972;43;1125322;PUDAHUEL;206;SANTIAGO;44;13;ABC1;1.0;CONTADOR;1.0;2;2;11;PEUGEOT;1;85.0;2006.0;2700000.0;2700000.0;1.0;24489648.0;1752000.0;2642000.0;0.0;1.0
14429;28347336;226758;10-08-1967;48;1500000;SAN FERNANDO;252;SAN FERNANDO;43;6;C2;2.0;;;1;2;10;;0;;;;;;327373811.0;135148000.0;92130000.0;562640000.0;5.0
4794;9453586;75608;07-03-1968;48;1039439;CONCEPCION;54;CONCEPCION;14;8;C3;3.0;;;1;3;7;TOYOTA;1;109.0;2007.0;3432000.0;3432000.0;1.0;27410287.0;3582000.0;8343000.0;25743000.0;1.0
7404;14572836;116562;16-09-1959;56;1596414;ANTOFAGASTA;8;ANTOFAGASTA;2;2;C2;2.0;PROFESOR;1.0;1;3;13;KIA MOTORS;1;58.0;2004.0;2820000.0;2820000.0;1.0;;15911000.0;20981000.0;59456000.0;2.0
32794;109226211;873789;13-08-1978;37;2200001;QUILICURA;221;SANTIAGO;44;13;C3;3.0;;;1;1;0;CHEVROLET;1;18.0;2007.0;5480000.0;12125000.0;3.0;;63913000.0;6794000.0;0.0;2.0
43333;254093086;2032724;23-11-1976;39;1228041;NUNOA;169;SANTIAGO;44;13;C2;2.0;;;2;1;0;PEUGEOT;1;85.0;2011.0;6930000.0;8550000.0;2.0;30878613.0;25246000.0;5157000.0;52113000.0;2.0
23455;79270711;634145;16-07-1950;65;1626333;COQUIMBO;58;COQUIMBO;16;4;C3;3.0;INGENIERO;1.0;1;3;15;TOYOTA;1;109.0;2012.0;8535000.0;8535000.0;1.0;43478159.0;1000.0;14306000.0;0.0;1.0
12153;24021836;192154;14-06-1975;40;3140000;LA REINA;111;SANTIAGO;44;13;ABC1;1.0;;;2;2;6;SSANGYONG;1;103.0;2013.0;9670000.0;9670000.0;1.0;69998900.0;0.0;14794000.0;86724000.0;0.0
28679;85420211;683341;05-12-1978;37;1084363;QUIRIHUE;229;CHILLAN;11;8;;;;;1;2;0;;0;;;;;;20406705.0;15468000.0;6779000.0;51525000.0;3.0
29380;86142086;689116;05-01-1982;34;1134028;PUENTE ALTO;207;PUENTE ALTO;33;13;C3;3.0;CONTADOR;1.0;1;1;0;HYUNDAI;1;44.0;2011.0;4552500.0;4552500.0;1.0;21771199.0;11621000.0;18592000.0;25547000.0;3.0
46900;349060961;2792467;04-03-1986;30;1543828;MAIPU;146;SANTIAGO;44;13;OTRO;7.0;;;2;1;0;;0;;;;;;;30943000.0;20751000.0;55977000.0;4.0
44506;265927586;2127400;09-11-1965;50;2450812;LA REINA;111;SANTIAGO;44;13;ABC1;1.0;TECNICO;3.0;1;2;0;CHEVROLET;1;18.0;2010.0;7085000.0;7425000.0;2.0;21001361.0;5961000.0;18494000.0;88990000.0;2.0
54871;733895336;5871142;06-06-1980;35;419786;TALAGANTE;275;TALAGANTE;45;13;;;PROGRAMADOR;1.0;1;1;0;KIA MOTORS;1;58.0;2010.0;6000000.0;6000000.0;1.0;6530129.0;0.0;1108000.0;10900000.0;0.0
51232;550981586;4407832;13-09-1975;40;898721;PADRE HURTADO;174;TALAGANTE;45;13;C3;3.0;SECRETARIA;1.0;2;1;0;;0;;;;;;;4740000.0;5214000.0;85621000.0;1.0
333;653461;5207;19-04-1951;65;1890907;RANCAGUA;230;RANCAGUA;39;6;ABC1;1.0;EMPLEADO;3.0;1;3;9;CHEVROLET;1;18.0;2011.0;8120000.0;8120000.0;1.0;48174427.0;241000.0;4359000.0;0.0;1.0
35407;130886211;1047069;22-09-1965;50;2193676;ANTOFAGASTA;8;ANTOFAGASTA;2;2;C2;2.0;;;2;1;10;KIA MOTORS;1;58.0;2012.0;6990000.0;18907500.0;3.0;;20933000.0;200000.0;0.0;2.0
41741;238855961;1910827;21-08-1975;40;3530000;PROVIDENCIA;203;SANTIAGO;44;13;ABC1;1.0;;;1;1;0;;0;;;;;;54978828.0;21000000.0;29894000.0;147973000.0;3.0
25308;81926586;655392;26-12-1969;46;2894991;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;INGENIERO;1.0;1;3;5;;0;;;;;;88048941.0;12679000.0;29444000.0;22481000.0;2.0
27737;84552461;676399;11-10-1979;36;3000000;LA FLORIDA;106;SANTIAGO;44;13;C2;2.0;;;2;1;0;HYUNDAI;1;44.0;2007.0;4240000.0;4240000.0;2.0;;2239000.0;10560000.0;71789000.0;2.0
8729;17302461;138399;25-03-1971;45;3247421;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;;;1;2;1;;0;;;;;;78214535.0;1686000.0;26968000.0;108036000.0;2.0
38348;178988711;1431889;06-10-1957;58;4602293;VINA DEL MAR;298;VALPARAISO;51;5;;;EMPLEADO;3.0;1;3;0;BMW;1;12.0;1989.0;960000.0;960000.0;3.0;3995243.0;3578000.0;19267000.0;101080000.0;2.0
42267;244877961;1959003;22-06-1965;50;2320473;MACUL;144;SANTIAGO;44;13;C2;2.0;;;1;2;1;LADA;1;63.0;1997.0;640000.0;4367857.0;5.0;13322592.0;46134000.0;41296000.0;0.0;6.0
16850;34815336;278502;02-08-1954;61;418956;MAIPU;146;SANTIAGO;44;13;C3;3.0;EMPLEADO;3.0;1;2;1;SUBARU;1;104.0;2002.0;2270000.0;2270000.0;1.0;3601088.0;7872000.0;349000.0;15068000.0;3.0
